,inputs,targets
525,"Eq(50*f(x) - 891*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(891 - sqrt(793681))/2) + C2*exp(x*(sqrt(793681) + 891)/2))"
526,"Eq(259*f(x) - 741*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(741 - sqrt(548045))/2) + C2*exp(x*(sqrt(548045) + 741)/2))"
527,"Eq(340*f(x) - 681*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(681 - sqrt(462401))/2) + C2*exp(x*(sqrt(462401) + 681)/2))"
528,"Eq(63*f(x) - 222*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(37 - sqrt(1362))) + C2*exp(3*x*(sqrt(1362) + 37)))"
529,"Eq(284*f(x) - 278*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(139 - sqrt(19037))) + C2*exp(x*(sqrt(19037) + 139)))"
530,"Eq(112*f(x) - 57*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(57 - sqrt(2801))/2) + C2*exp(x*(sqrt(2801) + 57)/2))"
531,"Eq(357*f(x) - 373*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(373 - sqrt(137701))/2) + C2*exp(x*(sqrt(137701) + 373)/2))"
532,"Eq(289*f(x) - 900*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(450 - sqrt(202211))) + C2*exp(x*(sqrt(202211) + 450)))"
533,"Eq(351*f(x) - 649*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(649 - sqrt(419797))/2) + C2*exp(x*(sqrt(419797) + 649)/2))"
534,"Eq(18*f(x) - 502*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(251 - sqrt(62983))) + C2*exp(x*(sqrt(62983) + 251)))"
535,"Eq(75*f(x) - 986*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(493 - sqrt(242974))) + C2*exp(x*(sqrt(242974) + 493)))"
536,"Eq(374*f(x) - 491*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(491 - sqrt(239585))/2) + C2*exp(x*(sqrt(239585) + 491)/2))"
537,"Eq(171*f(x) - 505*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(505 - sqrt(254341))/2) + C2*exp(x*(sqrt(254341) + 505)/2))"
538,"Eq(20*f(x) - 495*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(495 - sqrt(244945))/2) + C2*exp(x*(sqrt(244945) + 495)/2))"
539,"Eq(356*f(x) - 494*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(247 - sqrt(60653))) + C2*exp(x*(sqrt(60653) + 247)))"
540,"Eq(238*f(x) - 627*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(627 - sqrt(392177))/2) + C2*exp(x*(sqrt(392177) + 627)/2))"
541,"Eq(179*f(x) - 673*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(673 - sqrt(452213))/2) + C2*exp(x*(sqrt(452213) + 673)/2))"
542,"Eq(333*f(x) - 658*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(329 - 2*sqrt(26977))) + C2*exp(x*(2*sqrt(26977) + 329)))"
543,"Eq(69*f(x) - 942*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(471 - 2*sqrt(55443))) + C2*exp(x*(2*sqrt(55443) + 471)))"
544,"Eq(127*f(x) - 939*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(939 - sqrt(881213))/2) + C2*exp(x*(sqrt(881213) + 939)/2))"
545,"Eq(239*f(x) - 944*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(472 - sqrt(222545))) + C2*exp(x*(sqrt(222545) + 472)))"
546,"Eq(131*f(x) - 743*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(743 - 5*sqrt(22061))/2) + C2*exp(x*(5*sqrt(22061) + 743)/2))"
547,"Eq(2*f(x) - 919*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(919 - sqrt(844553))/2) + C2*exp(x*(sqrt(844553) + 919)/2))"
548,"Eq(87*f(x) - 30*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(15 - sqrt(138))) + C2*exp(x*(sqrt(138) + 15)))"
549,"Eq(39*f(x) - 351*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(351 - sqrt(123045))/2) + C2*exp(x*(sqrt(123045) + 351)/2))"
550,"Eq(8*f(x) - 434*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(217 - 23*sqrt(89))) + C2*exp(x*(23*sqrt(89) + 217)))"
551,"Eq(30*f(x) - 112*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(56 - sqrt(3106))) + C2*exp(x*(sqrt(3106) + 56)))"
552,"Eq(237*f(x) - 772*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(386 - sqrt(148759))) + C2*exp(x*(sqrt(148759) + 386)))"
553,"Eq(352*f(x) - 884*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(221 - 3*sqrt(5417))) + C2*exp(2*x*(3*sqrt(5417) + 221)))"
554,"Eq(36*f(x) - 940*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(235 - 4*sqrt(3451))) + C2*exp(2*x*(4*sqrt(3451) + 235)))"
555,"Eq(375*f(x) - 145*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(5*x*(29 - sqrt(781))/2) + C2*exp(5*x*(sqrt(781) + 29)/2))"
556,"Eq(207*f(x) - 966*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(161 - sqrt(25898))) + C2*exp(3*x*(sqrt(25898) + 161)))"
557,"Eq(304*f(x) - 493*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(493 - sqrt(241833))/2) + C2*exp(x*(sqrt(241833) + 493)/2))"
558,"Eq(206*f(x) - 736*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(368 - sqrt(135218))) + C2*exp(x*(sqrt(135218) + 368)))"
559,"Eq(210*f(x) - 517*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(517 - sqrt(266449))/2) + C2*exp(x*(sqrt(266449) + 517)/2))"
560,"Eq(84*f(x) - 663*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(663 - sqrt(439233))/2) + C2*exp(x*(sqrt(439233) + 663)/2))"
561,"Eq(239*f(x) - 943*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(943 - sqrt(888293))/2) + C2*exp(x*(sqrt(888293) + 943)/2))"
562,"Eq(201*f(x) - 628*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(314 - sqrt(98395))) + C2*exp(x*(sqrt(98395) + 314)))"
563,"Eq(369*f(x) - 141*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(47 - sqrt(2045))/2) + C2*exp(3*x*(sqrt(2045) + 47)/2))"
564,"Eq(291*f(x) - 273*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(273 - sqrt(73365))/2) + C2*exp(x*(sqrt(73365) + 273)/2))"
565,"Eq(330*f(x) - 455*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(455 - sqrt(205705))/2) + C2*exp(x*(sqrt(205705) + 455)/2))"
566,"Eq(184*f(x) - 880*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(220 - sqrt(48354))) + C2*exp(2*x*(sqrt(48354) + 220)))"
567,"Eq(209*f(x) - 192*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(96 - sqrt(9007))) + C2*exp(x*(sqrt(9007) + 96)))"
568,"Eq(40*f(x) - 731*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(731 - sqrt(534201))/2) + C2*exp(x*(sqrt(534201) + 731)/2))"
569,"Eq(45*f(x) - 308*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(154 - sqrt(23671))) + C2*exp(x*(sqrt(23671) + 154)))"
570,"Eq(144*f(x) - 314*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(157 - 13*sqrt(145))) + C2*exp(x*(13*sqrt(145) + 157)))"
571,"Eq(345*f(x) - 576*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(288 - sqrt(82599))) + C2*exp(x*(sqrt(82599) + 288)))"
572,"Eq(30*f(x) - 416*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(208 - sqrt(43234))) + C2*exp(x*(sqrt(43234) + 208)))"
573,"Eq(167*f(x) - 578*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(289 - sqrt(83354))) + C2*exp(x*(sqrt(83354) + 289)))"
574,"Eq(11*f(x) - 987*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(987 - 5*sqrt(38965))/2) + C2*exp(x*(5*sqrt(38965) + 987)/2))"
575,"Eq(314*f(x) - 425*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(425 - sqrt(179369))/2) + C2*exp(x*(sqrt(179369) + 425)/2))"
576,"Eq(356*f(x) - 101*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(101 - sqrt(8777))/2) + C2*exp(x*(sqrt(8777) + 101)/2))"
577,"Eq(67*f(x) - 638*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(319 - sqrt(101694))) + C2*exp(x*(sqrt(101694) + 319)))"
578,"Eq(234*f(x) - 638*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(319 - sqrt(101527))) + C2*exp(x*(sqrt(101527) + 319)))"
579,"Eq(282*f(x) - 871*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(871 - sqrt(757513))/2) + C2*exp(x*(sqrt(757513) + 871)/2))"
580,"Eq(301*f(x) - 822*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(411 - 2*sqrt(42155))) + C2*exp(x*(2*sqrt(42155) + 411)))"
581,"Eq(323*f(x) - 338*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(169 - sqrt(28238))) + C2*exp(x*(sqrt(28238) + 169)))"
582,"Eq(81*f(x) - 292*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(146 - sqrt(21235))) + C2*exp(x*(sqrt(21235) + 146)))"
583,"Eq(59*f(x) - 622*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(311 - sqrt(96662))) + C2*exp(x*(sqrt(96662) + 311)))"
584,"Eq(229*f(x) - 236*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(118 - sqrt(13695))) + C2*exp(x*(sqrt(13695) + 118)))"
585,"Eq(380*f(x) - 545*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(545 - sqrt(295505))/2) + C2*exp(x*(sqrt(295505) + 545)/2))"
586,"Eq(41*f(x) - 366*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(183 - 2*sqrt(8362))) + C2*exp(x*(2*sqrt(8362) + 183)))"
587,"Eq(46*f(x) - 437*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(437 - sqrt(190785))/2) + C2*exp(x*(sqrt(190785) + 437)/2))"
588,"Eq(346*f(x) - 564*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(282 - sqrt(79178))) + C2*exp(x*(sqrt(79178) + 282)))"
589,"Eq(223*f(x) - 559*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(559 - 3*sqrt(34621))/2) + C2*exp(x*(3*sqrt(34621) + 559)/2))"
590,"Eq(114*f(x) - 954*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(477 - sqrt(227415))) + C2*exp(x*(sqrt(227415) + 477)))"
591,"Eq(285*f(x) - 371*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(371 - sqrt(136501))/2) + C2*exp(x*(sqrt(136501) + 371)/2))"
592,"Eq(326*f(x) - 731*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(731 - sqrt(533057))/2) + C2*exp(x*(sqrt(533057) + 731)/2))"
593,"Eq(263*f(x) - 784*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(392 - sqrt(153401))) + C2*exp(x*(sqrt(153401) + 392)))"
594,"Eq(300*f(x) - 797*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(797 - sqrt(634009))/2) + C2*exp(x*(sqrt(634009) + 797)/2))"
595,"Eq(39*f(x) - 89*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(89 - sqrt(7765))/2) + C2*exp(x*(sqrt(7765) + 89)/2))"
596,"Eq(119*f(x) - 353*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(353 - sqrt(124133))/2) + C2*exp(x*(sqrt(124133) + 353)/2))"
597,"Eq(170*f(x) - 475*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(475 - sqrt(224945))/2) + C2*exp(x*(sqrt(224945) + 475)/2))"
598,"Eq(87*f(x) - 688*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(344 - sqrt(118249))) + C2*exp(x*(sqrt(118249) + 344)))"
599,"Eq(305*f(x) - 511*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(511 - sqrt(259901))/2) + C2*exp(x*(sqrt(259901) + 511)/2))"
600,"Eq(63*f(x) - 771*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(257 - sqrt(66021))/2) + C2*exp(3*x*(sqrt(66021) + 257)/2))"
601,"Eq(240*f(x) - 744*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(4*x*(93 - sqrt(8634))) + C2*exp(4*x*(sqrt(8634) + 93)))"
602,"Eq(60*f(x) - 251*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(251 - sqrt(62761))/2) + C2*exp(x*(sqrt(62761) + 251)/2))"
603,"Eq(14*f(x) - 235*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(235 - sqrt(55169))/2) + C2*exp(x*(sqrt(55169) + 235)/2))"
604,"Eq(15*f(x) - 637*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(637 - sqrt(405709))/2) + C2*exp(x*(sqrt(405709) + 637)/2))"
605,"Eq(372*f(x) - 235*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(235 - sqrt(53737))/2) + C2*exp(x*(sqrt(53737) + 235)/2))"
606,"Eq(310*f(x) - 872*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(436 - sqrt(189786))) + C2*exp(x*(sqrt(189786) + 436)))"
607,"Eq(45*f(x) - 189*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(63 - sqrt(3949))/2) + C2*exp(3*x*(sqrt(3949) + 63)/2))"
608,"Eq(391*f(x) - 448*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(224 - sqrt(49785))) + C2*exp(x*(sqrt(49785) + 224)))"
609,"Eq(143*f(x) - 622*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(311 - sqrt(96578))) + C2*exp(x*(sqrt(96578) + 311)))"
610,"Eq(159*f(x) - 849*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(849 - sqrt(720165))/2) + C2*exp(x*(sqrt(720165) + 849)/2))"
611,"Eq(306*f(x) - 962*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(481 - sqrt(231055))) + C2*exp(x*(sqrt(231055) + 481)))"
612,"Eq(130*f(x) - 535*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(535 - 3*sqrt(31745))/2) + C2*exp(x*(3*sqrt(31745) + 535)/2))"
613,"Eq(72*f(x) - 309*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(103 - sqrt(10577))/2) + C2*exp(3*x*(sqrt(10577) + 103)/2))"
614,"Eq(116*f(x) - 694*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(347 - sqrt(120293))) + C2*exp(x*(sqrt(120293) + 347)))"
615,"Eq(224*f(x) - 438*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(219 - sqrt(47737))) + C2*exp(x*(sqrt(47737) + 219)))"
616,"Eq(386*f(x) - 326*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(163 - sqrt(26183))) + C2*exp(x*(sqrt(26183) + 163)))"
617,"Eq(180*f(x) - 187*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(187 - sqrt(34249))/2) + C2*exp(x*(sqrt(34249) + 187)/2))"
618,"Eq(16*f(x) - 869*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(869 - sqrt(755097))/2) + C2*exp(x*(sqrt(755097) + 869)/2))"
619,"Eq(386*f(x) - 22*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(265)*x) + C2*cos(sqrt(265)*x))*exp(11*x))"
620,"Eq(240*f(x) - 361*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(361 - sqrt(129361))/2) + C2*exp(x*(sqrt(129361) + 361)/2))"
621,"Eq(344*f(x) - 308*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(77 - sqrt(5843))) + C2*exp(2*x*(sqrt(5843) + 77)))"
622,"Eq(236*f(x) - 11*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(823)*x/2) + C2*cos(sqrt(823)*x/2))*exp(11*x/2))"
623,"Eq(25*f(x) - 387*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(387 - sqrt(149669))/2) + C2*exp(x*(sqrt(149669) + 387)/2))"
624,"Eq(246*f(x) - 250*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(125 - 13*sqrt(91))) + C2*exp(x*(13*sqrt(91) + 125)))"
625,"Eq(379*f(x) - 884*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(442 - 3*sqrt(21665))) + C2*exp(x*(3*sqrt(21665) + 442)))"
626,"Eq(25*f(x) - 398*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(199 - 2*sqrt(9894))) + C2*exp(x*(2*sqrt(9894) + 199)))"
627,"Eq(286*f(x) - 184*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(92 - sqrt(8178))) + C2*exp(x*(sqrt(8178) + 92)))"
628,"Eq(180*f(x) - 912*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(6*x*(76 - sqrt(5771))) + C2*exp(6*x*(sqrt(5771) + 76)))"
629,"Eq(388*f(x) - 938*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(469 - 3*sqrt(24397))) + C2*exp(x*(3*sqrt(24397) + 469)))"
630,"Eq(98*f(x) - 596*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(298 - sqrt(88706))) + C2*exp(x*(sqrt(88706) + 298)))"
631,"Eq(219*f(x) - 299*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(299 - 5*sqrt(3541))/2) + C2*exp(x*(5*sqrt(3541) + 299)/2))"
632,"Eq(25*f(x) - 981*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(981 - sqrt(962261))/2) + C2*exp(x*(sqrt(962261) + 981)/2))"
633,"Eq(119*f(x) - 150*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(75 - sqrt(5506))) + C2*exp(x*(sqrt(5506) + 75)))"
634,"Eq(53*f(x) - 123*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(123 - sqrt(14917))/2) + C2*exp(x*(sqrt(14917) + 123)/2))"
635,"Eq(205*f(x) - 70*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(35 - 2*sqrt(255))) + C2*exp(x*(2*sqrt(255) + 35)))"
636,"Eq(366*f(x) - 523*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(523 - sqrt(272065))/2) + C2*exp(x*(sqrt(272065) + 523)/2))"
637,"Eq(362*f(x) - 657*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(657 - sqrt(430201))/2) + C2*exp(x*(sqrt(430201) + 657)/2))"
638,"Eq(342*f(x) - 783*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(261 - sqrt(67969))/2) + C2*exp(3*x*(sqrt(67969) + 261)/2))"
639,"Eq(231*f(x) - 198*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(99 - sqrt(9570))) + C2*exp(x*(sqrt(9570) + 99)))"
640,"Eq(296*f(x) - 999*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(999 - sqrt(996817))/2) + C2*exp(x*(sqrt(996817) + 999)/2))"
641,"Eq(68*f(x) - 351*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(351 - sqrt(122929))/2) + C2*exp(x*(sqrt(122929) + 351)/2))"
642,"Eq(137*f(x) - 798*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(399 - 2*sqrt(39766))) + C2*exp(x*(2*sqrt(39766) + 399)))"
643,"Eq(211*f(x) - 253*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(253 - sqrt(63165))/2) + C2*exp(x*(sqrt(63165) + 253)/2))"
644,"Eq(340*f(x) - 966*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(483 - sqrt(232949))) + C2*exp(x*(sqrt(232949) + 483)))"
645,"Eq(39*f(x) - 75*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(75 - sqrt(5469))/2) + C2*exp(x*(sqrt(5469) + 75)/2))"
646,"Eq(289*f(x) - 257*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(257 - sqrt(64893))/2) + C2*exp(x*(sqrt(64893) + 257)/2))"
647,"Eq(360*f(x) - 174*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(29 - 3*sqrt(89))) + C2*exp(3*x*(3*sqrt(89) + 29)))"
648,"Eq(13*f(x) - 359*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(359 - sqrt(128829))/2) + C2*exp(x*(sqrt(128829) + 359)/2))"
649,"Eq(322*f(x) - 308*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(154 - sqrt(23394))) + C2*exp(x*(sqrt(23394) + 154)))"
650,"Eq(349*f(x) - 544*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(272 - sqrt(73635))) + C2*exp(x*(sqrt(73635) + 272)))"
651,"Eq(209*f(x) - 605*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(605 - sqrt(365189))/2) + C2*exp(x*(sqrt(365189) + 605)/2))"
652,"Eq(69*f(x) - 975*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(975 - sqrt(950349))/2) + C2*exp(x*(sqrt(950349) + 975)/2))"
653,"Eq(38*f(x) - 128*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(64 - sqrt(4058))) + C2*exp(x*(sqrt(4058) + 64)))"
654,"Eq(300*f(x) - 703*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(703 - sqrt(493009))/2) + C2*exp(x*(sqrt(493009) + 703)/2))"
655,"Eq(147*f(x) - 212*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(106 - sqrt(11089))) + C2*exp(x*(sqrt(11089) + 106)))"
