,inputs,targets
526,"Eq(286*f(x) - 60*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(30 - sqrt(614))) + C2*exp(x*(sqrt(614) + 30)))"
527,"Eq(248*f(x) - 285*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(285 - sqrt(80233))/2) + C2*exp(x*(sqrt(80233) + 285)/2))"
528,"Eq(206*f(x) - 599*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(599 - sqrt(357977))/2) + C2*exp(x*(sqrt(357977) + 599)/2))"
529,"Eq(72*f(x) - 68*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(17 - sqrt(271))) + C2*exp(2*x*(sqrt(271) + 17)))"
530,"Eq(390*f(x) - 853*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(853 - sqrt(726049))/2) + C2*exp(x*(sqrt(726049) + 853)/2))"
531,"Eq(56*f(x) - 809*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(809 - sqrt(654257))/2) + C2*exp(x*(sqrt(654257) + 809)/2))"
532,"Eq(162*f(x) - 552*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(92 - sqrt(8446))) + C2*exp(3*x*(sqrt(8446) + 92)))"
533,"Eq(220*f(x) - 364*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(91 - 3*sqrt(914))) + C2*exp(2*x*(3*sqrt(914) + 91)))"
534,"Eq(34*f(x) - 481*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(481 - 5*sqrt(9249))/2) + C2*exp(x*(5*sqrt(9249) + 481)/2))"
535,"Eq(152*f(x) - 677*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(677 - sqrt(457721))/2) + C2*exp(x*(sqrt(457721) + 677)/2))"
536,"Eq(393*f(x) - 413*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(413 - sqrt(168997))/2) + C2*exp(x*(sqrt(168997) + 413)/2))"
537,"Eq(111*f(x) - 430*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(215 - sqrt(46114))) + C2*exp(x*(sqrt(46114) + 215)))"
538,"Eq(13*f(x) - 778*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(389 - 18*sqrt(467))) + C2*exp(x*(18*sqrt(467) + 389)))"
539,"Eq(308*f(x) - 108*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(27 - 2*sqrt(163))) + C2*exp(2*x*(2*sqrt(163) + 27)))"
540,"Eq(44*f(x) - 513*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(513 - sqrt(262993))/2) + C2*exp(x*(sqrt(262993) + 513)/2))"
541,"Eq(130*f(x) - 575*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(575 - sqrt(330105))/2) + C2*exp(x*(sqrt(330105) + 575)/2))"
542,"Eq(359*f(x) - 672*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(336 - sqrt(112537))) + C2*exp(x*(sqrt(112537) + 336)))"
543,"Eq(68*f(x) - 212*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(53 - 2*sqrt(698))) + C2*exp(2*x*(2*sqrt(698) + 53)))"
544,"Eq(343*f(x) - 431*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(431 - sqrt(184389))/2) + C2*exp(x*(sqrt(184389) + 431)/2))"
545,"Eq(398*f(x) - 448*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(224 - sqrt(49778))) + C2*exp(x*(sqrt(49778) + 224)))"
546,"Eq(159*f(x) - 866*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(433 - sqrt(187330))) + C2*exp(x*(sqrt(187330) + 433)))"
547,"Eq(3*f(x) - 798*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(399 - 13*sqrt(942))) + C2*exp(x*(13*sqrt(942) + 399)))"
548,"Eq(315*f(x) - 408*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(68 - sqrt(4589))) + C2*exp(3*x*(sqrt(4589) + 68)))"
549,"Eq(331*f(x) - 914*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(457 - sqrt(208518))) + C2*exp(x*(sqrt(208518) + 457)))"
550,"Eq(293*f(x) - 359*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(359 - sqrt(127709))/2) + C2*exp(x*(sqrt(127709) + 359)/2))"
551,"Eq(387*f(x) - 242*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(121 - sqrt(14254))) + C2*exp(x*(sqrt(14254) + 121)))"
552,"Eq(69*f(x) - 504*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(252 - sqrt(63435))) + C2*exp(x*(sqrt(63435) + 252)))"
553,"Eq(383*f(x) - 375*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(375 - sqrt(139093))/2) + C2*exp(x*(sqrt(139093) + 375)/2))"
554,"Eq(74*f(x) - 273*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(273 - sqrt(74233))/2) + C2*exp(x*(sqrt(74233) + 273)/2))"
555,"Eq(334*f(x) - 824*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(412 - sqrt(169410))) + C2*exp(x*(sqrt(169410) + 412)))"
556,"Eq(233*f(x) - 855*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(855 - sqrt(730093))/2) + C2*exp(x*(sqrt(730093) + 855)/2))"
557,"Eq(130*f(x) - 630*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(315 - sqrt(99095))) + C2*exp(x*(sqrt(99095) + 315)))"
558,"Eq(351*f(x) - 887*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(887 - sqrt(785365))/2) + C2*exp(x*(sqrt(785365) + 887)/2))"
559,"Eq(117*f(x) - 261*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(87 - sqrt(7517))/2) + C2*exp(3*x*(sqrt(7517) + 87)/2))"
560,"Eq(72*f(x) - 199*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(199 - sqrt(39313))/2) + C2*exp(x*(sqrt(39313) + 199)/2))"
561,"Eq(177*f(x) - 320*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(160 - sqrt(25423))) + C2*exp(x*(sqrt(25423) + 160)))"
562,"Eq(27*f(x) - 665*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(665 - sqrt(442117))/2) + C2*exp(x*(sqrt(442117) + 665)/2))"
563,"Eq(330*f(x) - 24*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(186)*x) + C2*cos(sqrt(186)*x))*exp(12*x))"
564,"Eq(277*f(x) - 578*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(289 - 2*sqrt(20811))) + C2*exp(x*(2*sqrt(20811) + 289)))"
565,"Eq(225*f(x) - 117*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(39 - 7*sqrt(29))/2) + C2*exp(3*x*(7*sqrt(29) + 39)/2))"
566,"Eq(186*f(x) - 414*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(207 - sqrt(42663))) + C2*exp(x*(sqrt(42663) + 207)))"
567,"Eq(328*f(x) - 264*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(66 - sqrt(4274))) + C2*exp(2*x*(sqrt(4274) + 66)))"
568,"Eq(83*f(x) - 533*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(533 - sqrt(283757))/2) + C2*exp(x*(sqrt(283757) + 533)/2))"
569,"Eq(340*f(x) - 715*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(715 - sqrt(509865))/2) + C2*exp(x*(sqrt(509865) + 715)/2))"
570,"Eq(98*f(x) - 878*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(439 - sqrt(192623))) + C2*exp(x*(sqrt(192623) + 439)))"
571,"Eq(198*f(x) - 333*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(111 - sqrt(12233))/2) + C2*exp(3*x*(sqrt(12233) + 111)/2))"
572,"Eq(372*f(x) - 658*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(329 - sqrt(107869))) + C2*exp(x*(sqrt(107869) + 329)))"
573,"Eq(345*f(x) - 613*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(613 - sqrt(374389))/2) + C2*exp(x*(sqrt(374389) + 613)/2))"
574,"Eq(334*f(x) - 508*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(254 - sqrt(64182))) + C2*exp(x*(sqrt(64182) + 254)))"
575,"Eq(231*f(x) - 21*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(483)*x/2) + C2*cos(sqrt(483)*x/2))*exp(21*x/2))"
576,"Eq(271*f(x) - 827*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(827 - sqrt(682845))/2) + C2*exp(x*(sqrt(682845) + 827)/2))"
577,"Eq(321*f(x) - 202*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(101 - 2*sqrt(2470))) + C2*exp(x*(2*sqrt(2470) + 101)))"
578,"Eq(89*f(x) - 20*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(10 - sqrt(11))) + C2*exp(x*(sqrt(11) + 10)))"
579,"Eq(310*f(x) - 401*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(401 - 3*sqrt(17729))/2) + C2*exp(x*(3*sqrt(17729) + 401)/2))"
580,"Eq(136*f(x) - 844*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(211 - 3*sqrt(4943))) + C2*exp(2*x*(3*sqrt(4943) + 211)))"
581,"Eq(170*f(x) - 582*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(291 - sqrt(84511))) + C2*exp(x*(sqrt(84511) + 291)))"
582,"Eq(136*f(x) - 910*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(455 - sqrt(206889))) + C2*exp(x*(sqrt(206889) + 455)))"
583,"Eq(186*f(x) - 631*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(631 - sqrt(397417))/2) + C2*exp(x*(sqrt(397417) + 631)/2))"
584,"Eq(115*f(x) - 487*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(487 - 3*sqrt(26301))/2) + C2*exp(x*(3*sqrt(26301) + 487)/2))"
585,"Eq(222*f(x) - 158*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(79 - sqrt(6019))) + C2*exp(x*(sqrt(6019) + 79)))"
586,"Eq(399*f(x) - 502*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(251 - sqrt(62602))) + C2*exp(x*(sqrt(62602) + 251)))"
587,"Eq(268*f(x) - 453*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(453 - sqrt(204137))/2) + C2*exp(x*(sqrt(204137) + 453)/2))"
588,"Eq(337*f(x) - 265*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(265 - 3*sqrt(7653))/2) + C2*exp(x*(3*sqrt(7653) + 265)/2))"
589,"Eq(243*f(x) - 32*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(16 - sqrt(13))) + C2*exp(x*(sqrt(13) + 16)))"
590,"Eq(298*f(x) - 65*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(65 - 3*sqrt(337))/2) + C2*exp(x*(3*sqrt(337) + 65)/2))"
591,"Eq(41*f(x) - 193*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(193 - sqrt(37085))/2) + C2*exp(x*(sqrt(37085) + 193)/2))"
592,"Eq(28*f(x) - 189*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(189 - sqrt(35609))/2) + C2*exp(x*(sqrt(35609) + 189)/2))"
593,"Eq(235*f(x) - 36*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(18 - sqrt(89))) + C2*exp(x*(sqrt(89) + 18)))"
594,"Eq(373*f(x) - 639*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(639 - sqrt(406829))/2) + C2*exp(x*(sqrt(406829) + 639)/2))"
595,"Eq(238*f(x) - 787*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(787 - 3*sqrt(68713))/2) + C2*exp(x*(3*sqrt(68713) + 787)/2))"
596,"Eq(163*f(x) - 812*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(406 - 9*sqrt(2033))) + C2*exp(x*(9*sqrt(2033) + 406)))"
597,"Eq(264*f(x) - 998*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(499 - sqrt(248737))) + C2*exp(x*(sqrt(248737) + 499)))"
598,"Eq(334*f(x) - 120*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(60 - sqrt(3266))) + C2*exp(x*(sqrt(3266) + 60)))"
599,"Eq(180*f(x) - 902*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(451 - sqrt(203221))) + C2*exp(x*(sqrt(203221) + 451)))"
600,"Eq(400*f(x) - 975*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(5*x*(195 - sqrt(37961))/2) + C2*exp(5*x*(sqrt(37961) + 195)/2))"
601,"Eq(355*f(x) - 357*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(357 - sqrt(126029))/2) + C2*exp(x*(sqrt(126029) + 357)/2))"
602,"Eq(258*f(x) - 129*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(129 - 11*sqrt(129))/2) + C2*exp(x*(11*sqrt(129) + 129)/2))"
603,"Eq(300*f(x) - 593*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(593 - sqrt(350449))/2) + C2*exp(x*(sqrt(350449) + 593)/2))"
604,"Eq(74*f(x) - 147*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(147 - sqrt(21313))/2) + C2*exp(x*(sqrt(21313) + 147)/2))"
605,"Eq(-227*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1 + C2*exp(227*x))"
606,"Eq(371*f(x) - 297*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(297 - 5*sqrt(3469))/2) + C2*exp(x*(5*sqrt(3469) + 297)/2))"
607,"Eq(298*f(x) - 163*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(163 - sqrt(25377))/2) + C2*exp(x*(sqrt(25377) + 163)/2))"
608,"Eq(322*f(x) - 316*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(158 - 111*sqrt(2))) + C2*exp(x*(111*sqrt(2) + 158)))"
609,"Eq(162*f(x) - 713*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(713 - sqrt(507721))/2) + C2*exp(x*(sqrt(507721) + 713)/2))"
610,"Eq(142*f(x) - 874*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(437 - 3*sqrt(21203))) + C2*exp(x*(3*sqrt(21203) + 437)))"
611,"Eq(369*f(x) - 594*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(99 - 4*sqrt(610))) + C2*exp(3*x*(4*sqrt(610) + 99)))"
612,"Eq(124*f(x) - 399*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(399 - sqrt(158705))/2) + C2*exp(x*(sqrt(158705) + 399)/2))"
613,"Eq(269*f(x) - 574*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(287 - 10*sqrt(821))) + C2*exp(x*(10*sqrt(821) + 287)))"
614,"Eq(166*f(x) - 848*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(424 - sqrt(179610))) + C2*exp(x*(sqrt(179610) + 424)))"
615,"Eq(11*f(x) - 295*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(295 - sqrt(86981))/2) + C2*exp(x*(sqrt(86981) + 295)/2))"
616,"Eq(320*f(x) - 423*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(423 - sqrt(177649))/2) + C2*exp(x*(sqrt(177649) + 423)/2))"
617,"Eq(52*f(x) - 201*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(201 - sqrt(40193))/2) + C2*exp(x*(sqrt(40193) + 201)/2))"
618,"Eq(121*f(x) - 828*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(414 - 5*sqrt(6851))) + C2*exp(x*(5*sqrt(6851) + 414)))"
619,"Eq(384*f(x) - 222*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(111 - sqrt(11937))) + C2*exp(x*(sqrt(11937) + 111)))"
620,"Eq(167*f(x) - 317*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(317 - sqrt(99821))/2) + C2*exp(x*(sqrt(99821) + 317)/2))"
621,"Eq(391*f(x) - 495*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(495 - sqrt(243461))/2) + C2*exp(x*(sqrt(243461) + 495)/2))"
622,"Eq(237*f(x) - 842*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(421 - 2*sqrt(44251))) + C2*exp(x*(2*sqrt(44251) + 421)))"
623,"Eq(141*f(x) - 933*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(933 - 5*sqrt(34797))/2) + C2*exp(x*(5*sqrt(34797) + 933)/2))"
624,"Eq(354*f(x) - 809*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(809 - sqrt(653065))/2) + C2*exp(x*(sqrt(653065) + 809)/2))"
625,"Eq(332*f(x) - 657*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(657 - 17*sqrt(1489))/2) + C2*exp(x*(17*sqrt(1489) + 657)/2))"
626,"Eq(197*f(x) - 346*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(173 - 2*sqrt(7433))) + C2*exp(x*(2*sqrt(7433) + 173)))"
627,"Eq(249*f(x) - 37*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(37 - sqrt(373))/2) + C2*exp(x*(sqrt(373) + 37)/2))"
628,"Eq(192*f(x) - 562*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(281 - sqrt(78769))) + C2*exp(x*(sqrt(78769) + 281)))"
629,"Eq(314*f(x) - 613*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(613 - sqrt(374513))/2) + C2*exp(x*(sqrt(374513) + 613)/2))"
630,"Eq(333*f(x) - 588*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(98 - 3*sqrt(1063))) + C2*exp(3*x*(3*sqrt(1063) + 98)))"
631,"Eq(103*f(x) - 99*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(99 - sqrt(9389))/2) + C2*exp(x*(sqrt(9389) + 99)/2))"
632,"Eq(292*f(x) - 758*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(379 - sqrt(143349))) + C2*exp(x*(sqrt(143349) + 379)))"
633,"Eq(359*f(x) - 59*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(59 - sqrt(2045))/2) + C2*exp(x*(sqrt(2045) + 59)/2))"
634,"Eq(76*f(x) - 741*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(741 - sqrt(548777))/2) + C2*exp(x*(sqrt(548777) + 741)/2))"
635,"Eq(52*f(x) - 34*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(17 - sqrt(237))) + C2*exp(x*(sqrt(237) + 17)))"
636,"Eq(184*f(x) - 764*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(191 - sqrt(36435))) + C2*exp(2*x*(sqrt(36435) + 191)))"
637,"Eq(49*f(x) - 4*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(3*sqrt(5)*x) + C2*cos(3*sqrt(5)*x))*exp(2*x))"
638,"Eq(118*f(x) - 839*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(839 - 3*sqrt(78161))/2) + C2*exp(x*(3*sqrt(78161) + 839)/2))"
639,"Eq(386*f(x) - 857*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(857 - sqrt(732905))/2) + C2*exp(x*(sqrt(732905) + 857)/2))"
640,"Eq(248*f(x) - 151*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(151 - sqrt(21809))/2) + C2*exp(x*(sqrt(21809) + 151)/2))"
641,"Eq(146*f(x) - 416*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(208 - sqrt(43118))) + C2*exp(x*(sqrt(43118) + 208)))"
642,"Eq(318*f(x) - 804*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(402 - sqrt(161286))) + C2*exp(x*(sqrt(161286) + 402)))"
643,"Eq(7*f(x) - 597*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(597 - sqrt(356381))/2) + C2*exp(x*(sqrt(356381) + 597)/2))"
644,"Eq(268*f(x) - 527*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(527 - sqrt(276657))/2) + C2*exp(x*(sqrt(276657) + 527)/2))"
645,"Eq(351*f(x) - 796*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(398 - sqrt(158053))) + C2*exp(x*(sqrt(158053) + 398)))"
646,"Eq(206*f(x) - 624*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(312 - sqrt(97138))) + C2*exp(x*(sqrt(97138) + 312)))"
647,"Eq(272*f(x) - 339*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(339 - sqrt(113833))/2) + C2*exp(x*(sqrt(113833) + 339)/2))"
648,"Eq(161*f(x) - 195*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(195 - sqrt(37381))/2) + C2*exp(x*(sqrt(37381) + 195)/2))"
649,"Eq(34*f(x) - 872*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(436 - 3*sqrt(21118))) + C2*exp(x*(3*sqrt(21118) + 436)))"
650,"Eq(396*f(x) - 283*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(283 - sqrt(78505))/2) + C2*exp(x*(sqrt(78505) + 283)/2))"
651,"Eq(393*f(x) - 772*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(386 - sqrt(148603))) + C2*exp(x*(sqrt(148603) + 386)))"
652,"Eq(324*f(x) - 189*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(9*x*(21 - 5*sqrt(17))/2) + C2*exp(9*x*(5*sqrt(17) + 21)/2))"
653,"Eq(85*f(x) - 442*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(221 - 2*sqrt(12189))) + C2*exp(x*(2*sqrt(12189) + 221)))"
654,"Eq(12*f(x) - 831*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(831 - sqrt(690513))/2) + C2*exp(x*(sqrt(690513) + 831)/2))"
655,"Eq(325*f(x) - 181*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(181 - sqrt(31461))/2) + C2*exp(x*(sqrt(31461) + 181)/2))"
656,"Eq(247*f(x) - 944*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(472 - sqrt(222537))) + C2*exp(x*(sqrt(222537) + 472)))"
