,inputs,targets
131,"Eq(39*f(x) - 293*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(293 - sqrt(85693))/2) + C2*exp(x*(sqrt(85693) + 293)/2))"
132,"Eq(35*f(x) - 527*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(527 - sqrt(277589))/2) + C2*exp(x*(sqrt(277589) + 527)/2))"
133,"Eq(245*f(x) - 650*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(325 - 2*sqrt(26345))) + C2*exp(x*(2*sqrt(26345) + 325)))"
134,"Eq(70*f(x) - 405*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(405 - sqrt(163745))/2) + C2*exp(x*(sqrt(163745) + 405)/2))"
135,"Eq(210*f(x) - 641*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(641 - sqrt(410041))/2) + C2*exp(x*(sqrt(410041) + 641)/2))"
136,"Eq(246*f(x) - 868*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(434 - sqrt(188110))) + C2*exp(x*(sqrt(188110) + 434)))"
137,"Eq(57*f(x) - 635*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(635 - sqrt(402997))/2) + C2*exp(x*(sqrt(402997) + 635)/2))"
138,"Eq(163*f(x) - 818*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(409 - sqrt(167118))) + C2*exp(x*(sqrt(167118) + 409)))"
139,"Eq(47*f(x) - 77*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(77 - sqrt(5741))/2) + C2*exp(x*(sqrt(5741) + 77)/2))"
140,"Eq(138*f(x) - 175*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(175 - sqrt(30073))/2) + C2*exp(x*(sqrt(30073) + 175)/2))"
141,"Eq(362*f(x) - 212*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(106 - sqrt(10874))) + C2*exp(x*(sqrt(10874) + 106)))"
142,"Eq(348*f(x) - 446*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(223 - sqrt(49381))) + C2*exp(x*(sqrt(49381) + 223)))"
143,"Eq(202*f(x) - 853*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(853 - sqrt(726801))/2) + C2*exp(x*(sqrt(726801) + 853)/2))"
144,"Eq(395*f(x) - 464*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(232 - 23*sqrt(101))) + C2*exp(x*(23*sqrt(101) + 232)))"
145,"Eq(107*f(x) - 604*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(302 - sqrt(91097))) + C2*exp(x*(sqrt(91097) + 302)))"
146,"Eq(69*f(x) - 416*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(208 - sqrt(43195))) + C2*exp(x*(sqrt(43195) + 208)))"
147,"Eq(228*f(x) - 843*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(843 - sqrt(709737))/2) + C2*exp(x*(sqrt(709737) + 843)/2))"
148,"Eq(299*f(x) - 88*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(44 - sqrt(1637))) + C2*exp(x*(sqrt(1637) + 44)))"
149,"Eq(349*f(x) - 682*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(341 - 2*sqrt(28983))) + C2*exp(x*(2*sqrt(28983) + 341)))"
150,"Eq(30*f(x) - 988*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(494 - sqrt(244006))) + C2*exp(x*(sqrt(244006) + 494)))"
151,"Eq(131*f(x) - 213*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(213 - sqrt(44845))/2) + C2*exp(x*(sqrt(44845) + 213)/2))"
152,"Eq(352*f(x) - 915*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(915 - sqrt(835817))/2) + C2*exp(x*(sqrt(835817) + 915)/2))"
153,"Eq(293*f(x) - 469*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(469 - sqrt(218789))/2) + C2*exp(x*(sqrt(218789) + 469)/2))"
154,"Eq(291*f(x) - 144*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(72 - sqrt(4893))) + C2*exp(x*(sqrt(4893) + 72)))"
155,"Eq(27*f(x) - 196*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(98 - sqrt(9577))) + C2*exp(x*(sqrt(9577) + 98)))"
156,"Eq(271*f(x) - 985*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(985 - sqrt(969141))/2) + C2*exp(x*(sqrt(969141) + 985)/2))"
157,"Eq(312*f(x) - 729*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(729 - sqrt(530193))/2) + C2*exp(x*(sqrt(530193) + 729)/2))"
158,"Eq(129*f(x) - 782*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(391 - 4*sqrt(9547))) + C2*exp(x*(4*sqrt(9547) + 391)))"
159,"Eq(386*f(x) - 883*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(883 - sqrt(778145))/2) + C2*exp(x*(sqrt(778145) + 883)/2))"
160,"Eq(366*f(x) - 566*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(283 - 7*sqrt(1627))) + C2*exp(x*(7*sqrt(1627) + 283)))"
161,"Eq(335*f(x) - 910*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(455 - sqrt(206690))) + C2*exp(x*(sqrt(206690) + 455)))"
162,"Eq(204*f(x) - 358*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(179 - sqrt(31837))) + C2*exp(x*(sqrt(31837) + 179)))"
163,"Eq(177*f(x) - 736*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(368 - 139*sqrt(7))) + C2*exp(x*(139*sqrt(7) + 368)))"
164,"Eq(188*f(x) - 869*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(869 - sqrt(754409))/2) + C2*exp(x*(sqrt(754409) + 869)/2))"
165,"Eq(289*f(x) - 615*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(615 - sqrt(377069))/2) + C2*exp(x*(sqrt(377069) + 615)/2))"
166,"Eq(98*f(x) - 936*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(468 - sqrt(218926))) + C2*exp(x*(sqrt(218926) + 468)))"
167,"Eq(57*f(x) - 950*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(475 - 4*sqrt(14098))) + C2*exp(x*(4*sqrt(14098) + 475)))"
168,"Eq(50*f(x) - 389*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(389 - sqrt(151121))/2) + C2*exp(x*(sqrt(151121) + 389)/2))"
169,"Eq(253*f(x) - 366*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(183 - 2*sqrt(8309))) + C2*exp(x*(2*sqrt(8309) + 183)))"
170,"Eq(120*f(x) - 993*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(993 - sqrt(985569))/2) + C2*exp(x*(sqrt(985569) + 993)/2))"
171,"Eq(358*f(x) - 659*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(659 - sqrt(432849))/2) + C2*exp(x*(sqrt(432849) + 659)/2))"
172,"Eq(397*f(x) - 55*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(55 - sqrt(1437))/2) + C2*exp(x*(sqrt(1437) + 55)/2))"
173,"Eq(289*f(x) - 995*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(995 - 217*sqrt(21))/2) + C2*exp(x*(217*sqrt(21) + 995)/2))"
174,"Eq(124*f(x) - 518*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(259 - sqrt(66957))) + C2*exp(x*(sqrt(66957) + 259)))"
175,"Eq(65*f(x) - 912*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(456 - sqrt(207871))) + C2*exp(x*(sqrt(207871) + 456)))"
176,"Eq(289*f(x) - 199*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(199 - sqrt(38445))/2) + C2*exp(x*(sqrt(38445) + 199)/2))"
177,"Eq(248*f(x) - 423*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(423 - sqrt(177937))/2) + C2*exp(x*(sqrt(177937) + 423)/2))"
178,"Eq(346*f(x) - 854*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(427 - sqrt(181983))) + C2*exp(x*(sqrt(181983) + 427)))"
179,"Eq(106*f(x) - 491*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(491 - sqrt(240657))/2) + C2*exp(x*(sqrt(240657) + 491)/2))"
180,"Eq(89*f(x) - 616*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(308 - 5*sqrt(3791))) + C2*exp(x*(5*sqrt(3791) + 308)))"
181,"Eq(303*f(x) - 748*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(374 - sqrt(139573))) + C2*exp(x*(sqrt(139573) + 374)))"
182,"Eq(344*f(x) - 633*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(633 - sqrt(399313))/2) + C2*exp(x*(sqrt(399313) + 633)/2))"
183,"Eq(157*f(x) - 855*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(855 - sqrt(730397))/2) + C2*exp(x*(sqrt(730397) + 855)/2))"
184,"Eq(196*f(x) - 841*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(841 - sqrt(706497))/2) + C2*exp(x*(sqrt(706497) + 841)/2))"
185,"Eq(266*f(x) - 379*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(379 - sqrt(142577))/2) + C2*exp(x*(sqrt(142577) + 379)/2))"
186,"Eq(333*f(x) - 272*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(136 - sqrt(18163))) + C2*exp(x*(sqrt(18163) + 136)))"
187,"Eq(64*f(x) - 586*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(293 - sqrt(85785))) + C2*exp(x*(sqrt(85785) + 293)))"
188,"Eq(331*f(x) - 928*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(464 - 3*sqrt(23885))) + C2*exp(x*(3*sqrt(23885) + 464)))"
189,"Eq(72*f(x) - 671*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(671 - sqrt(449953))/2) + C2*exp(x*(sqrt(449953) + 671)/2))"
190,"Eq(58*f(x) - 308*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(154 - sqrt(23658))) + C2*exp(x*(sqrt(23658) + 154)))"
191,"Eq(184*f(x) - 690*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(345 - sqrt(118841))) + C2*exp(x*(sqrt(118841) + 345)))"
192,"Eq(168*f(x) - 289*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(289 - sqrt(82849))/2) + C2*exp(x*(sqrt(82849) + 289)/2))"
193,"Eq(210*f(x) - 624*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(312 - sqrt(97134))) + C2*exp(x*(sqrt(97134) + 312)))"
194,"Eq(244*f(x) - 221*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(221 - sqrt(47865))/2) + C2*exp(x*(sqrt(47865) + 221)/2))"
195,"Eq(389*f(x) - 70*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(35 - 2*sqrt(209))) + C2*exp(x*(2*sqrt(209) + 35)))"
196,"Eq(243*f(x) - 584*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(292 - sqrt(85021))) + C2*exp(x*(sqrt(85021) + 292)))"
197,"Eq(95*f(x) - 649*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(649 - sqrt(420821))/2) + C2*exp(x*(sqrt(420821) + 649)/2))"
198,"Eq(221*f(x) - 936*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(468 - sqrt(218803))) + C2*exp(x*(sqrt(218803) + 468)))"
199,"Eq(79*f(x) - 616*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(308 - sqrt(94785))) + C2*exp(x*(sqrt(94785) + 308)))"
200,"Eq(320*f(x) - 414*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(207 - sqrt(42529))) + C2*exp(x*(sqrt(42529) + 207)))"
201,"Eq(123*f(x) - 125*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(125 - sqrt(15133))/2) + C2*exp(x*(sqrt(15133) + 125)/2))"
202,"Eq(58*f(x) - 186*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(93 - 11*sqrt(71))) + C2*exp(x*(11*sqrt(71) + 93)))"
203,"Eq(191*f(x) - 518*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(259 - sqrt(66890))) + C2*exp(x*(sqrt(66890) + 259)))"
204,"Eq(287*f(x) - 983*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(983 - sqrt(965141))/2) + C2*exp(x*(sqrt(965141) + 983)/2))"
205,"Eq(358*f(x) - 661*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(661 - sqrt(435489))/2) + C2*exp(x*(sqrt(435489) + 661)/2))"
206,"Eq(119*f(x) - 759*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(759 - sqrt(575605))/2) + C2*exp(x*(sqrt(575605) + 759)/2))"
207,"Eq(75*f(x) - 172*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(86 - sqrt(7321))) + C2*exp(x*(sqrt(7321) + 86)))"
208,"Eq(327*f(x) - 606*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(303 - sqrt(91482))) + C2*exp(x*(sqrt(91482) + 303)))"
209,"Eq(239*f(x) - 144*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(72 - sqrt(4945))) + C2*exp(x*(sqrt(4945) + 72)))"
210,"Eq(264*f(x) - 599*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(599 - sqrt(357745))/2) + C2*exp(x*(sqrt(357745) + 599)/2))"
211,"Eq(249*f(x) - 345*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(345 - sqrt(118029))/2) + C2*exp(x*(sqrt(118029) + 345)/2))"
212,"Eq(148*f(x) - 828*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(2*x*(207 - 2*sqrt(10703))) + C2*exp(2*x*(2*sqrt(10703) + 207)))"
213,"Eq(50*f(x) - 50*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(5*x*(5 - sqrt(23))) + C2*exp(5*x*(sqrt(23) + 5)))"
214,"Eq(328*f(x) - 887*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(887 - 9*sqrt(9697))/2) + C2*exp(x*(9*sqrt(9697) + 887)/2))"
215,"Eq(197*f(x) - 284*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(142 - sqrt(19967))) + C2*exp(x*(sqrt(19967) + 142)))"
216,"Eq(49*f(x) - 810*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(405 - 2*sqrt(40994))) + C2*exp(x*(2*sqrt(40994) + 405)))"
217,"Eq(334*f(x) - 832*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(416 - sqrt(172722))) + C2*exp(x*(sqrt(172722) + 416)))"
218,"Eq(379*f(x) - 902*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(451 - 3*sqrt(22558))) + C2*exp(x*(3*sqrt(22558) + 451)))"
219,"Eq(241*f(x) - 504*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(252 - sqrt(63263))) + C2*exp(x*(sqrt(63263) + 252)))"
220,"Eq(145*f(x) - 670*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(335 - 4*sqrt(7005))) + C2*exp(x*(4*sqrt(7005) + 335)))"
221,"Eq(189*f(x) - 873*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(291 - sqrt(84597))/2) + C2*exp(3*x*(sqrt(84597) + 291)/2))"
222,"Eq(392*f(x) - 231*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(7*x*(33 - sqrt(1057))/2) + C2*exp(7*x*(sqrt(1057) + 33)/2))"
223,"Eq(291*f(x) - 104*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(52 - sqrt(2413))) + C2*exp(x*(sqrt(2413) + 52)))"
224,"Eq(116*f(x) - 707*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(707 - sqrt(499385))/2) + C2*exp(x*(sqrt(499385) + 707)/2))"
225,"Eq(281*f(x) - 567*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(567 - sqrt(320365))/2) + C2*exp(x*(sqrt(320365) + 567)/2))"
226,"Eq(139*f(x) - 950*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(475 - 3*sqrt(25054))) + C2*exp(x*(3*sqrt(25054) + 475)))"
227,"Eq(129*f(x) - 822*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(411 - 2*sqrt(42198))) + C2*exp(x*(2*sqrt(42198) + 411)))"
228,"Eq(107*f(x) - 918*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(459 - 13*sqrt(1246))) + C2*exp(x*(13*sqrt(1246) + 459)))"
229,"Eq(160*f(x) - 394*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(197 - sqrt(38649))) + C2*exp(x*(sqrt(38649) + 197)))"
230,"Eq(39*f(x) - 904*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(452 - sqrt(204265))) + C2*exp(x*(sqrt(204265) + 452)))"
231,"Eq(205*f(x) - 597*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(597 - sqrt(355589))/2) + C2*exp(x*(sqrt(355589) + 597)/2))"
232,"Eq(239*f(x) - 3*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(sqrt(947)*x/2) + C2*cos(sqrt(947)*x/2))*exp(3*x/2))"
233,"Eq(22*f(x) - 737*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(737 - sqrt(543081))/2) + C2*exp(x*(sqrt(543081) + 737)/2))"
234,"Eq(71*f(x) - 112*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(56 - sqrt(3065))) + C2*exp(x*(sqrt(3065) + 56)))"
235,"Eq(258*f(x) - 876*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(438 - sqrt(191586))) + C2*exp(x*(sqrt(191586) + 438)))"
236,"Eq(25*f(x) - 224*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(112 - 3*sqrt(1391))) + C2*exp(x*(3*sqrt(1391) + 112)))"
237,"Eq(393*f(x) - 931*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(931 - sqrt(865189))/2) + C2*exp(x*(sqrt(865189) + 931)/2))"
238,"Eq(181*f(x) - 219*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(219 - sqrt(47237))/2) + C2*exp(x*(sqrt(47237) + 219)/2))"
239,"Eq(213*f(x) - 353*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(353 - sqrt(123757))/2) + C2*exp(x*(sqrt(123757) + 353)/2))"
240,"Eq(225*f(x) - 527*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(527 - sqrt(276829))/2) + C2*exp(x*(sqrt(276829) + 527)/2))"
241,"Eq(69*f(x) - 418*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(209 - 2*sqrt(10903))) + C2*exp(x*(2*sqrt(10903) + 209)))"
242,"Eq(101*f(x) - 785*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(785 - sqrt(615821))/2) + C2*exp(x*(sqrt(615821) + 785)/2))"
243,"Eq(11*f(x) - 664*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(332 - sqrt(110213))) + C2*exp(x*(sqrt(110213) + 332)))"
244,"Eq(157*f(x) - 782*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(391 - 2*sqrt(38181))) + C2*exp(x*(2*sqrt(38181) + 391)))"
245,"Eq(30*f(x) - 255*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(255 - sqrt(64905))/2) + C2*exp(x*(sqrt(64905) + 255)/2))"
246,"Eq(27*f(x) - 992*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(496 - sqrt(245989))) + C2*exp(x*(sqrt(245989) + 496)))"
247,"Eq(389*f(x) - 771*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(771 - sqrt(592885))/2) + C2*exp(x*(sqrt(592885) + 771)/2))"
248,"Eq(154*f(x) - 294*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(147 - sqrt(21455))) + C2*exp(x*(sqrt(21455) + 147)))"
249,"Eq(157*f(x) - 898*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(449 - 2*sqrt(50361))) + C2*exp(x*(2*sqrt(50361) + 449)))"
250,"Eq(186*f(x) - 3*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), (C1*sin(7*sqrt(15)*x/2) + C2*cos(7*sqrt(15)*x/2))*exp(3*x/2))"
251,"Eq(317*f(x) - 250*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(125 - 2*sqrt(3827))) + C2*exp(x*(2*sqrt(3827) + 125)))"
252,"Eq(352*f(x) - 688*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(4*x*(86 - sqrt(7374))) + C2*exp(4*x*(sqrt(7374) + 86)))"
253,"Eq(29*f(x) - 349*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(349 - sqrt(121685))/2) + C2*exp(x*(sqrt(121685) + 349)/2))"
254,"Eq(90*f(x) - 120*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(3*x*(20 - sqrt(390))) + C2*exp(3*x*(sqrt(390) + 20)))"
255,"Eq(3*f(x) - 497*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(497 - sqrt(246997))/2) + C2*exp(x*(sqrt(246997) + 497)/2))"
256,"Eq(202*f(x) - 966*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(483 - sqrt(233087))) + C2*exp(x*(sqrt(233087) + 483)))"
257,"Eq(384*f(x) - 104*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(4*x*(13 - sqrt(145))) + C2*exp(4*x*(sqrt(145) + 13)))"
258,"Eq(179*f(x) - 985*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(985 - sqrt(969509))/2) + C2*exp(x*(sqrt(969509) + 985)/2))"
259,"Eq(34*f(x) - 331*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(331 - 5*sqrt(4377))/2) + C2*exp(x*(5*sqrt(4377) + 331)/2))"
260,"Eq(79*f(x) - 572*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(286 - sqrt(81717))) + C2*exp(x*(sqrt(81717) + 286)))"
261,"Eq(19*f(x) - 169*Derivative(f(x), x) + Derivative(f(x), (x, 2)), 0)","Eq(f(x), C1*exp(x*(169 - 3*sqrt(3165))/2) + C2*exp(x*(3*sqrt(3165) + 169)/2))"
